date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:48:43	2698/2698	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2014:14:42%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2Fevent-involves-the-planning-of-all-kinds-of-events-2%2F	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed48a3.json	(from https://sinaptika.mercubuana.ac.id/event-involves-the-planning-of-all-kinds-of-events-2/)
00:48:45	2829/2829	---M-Z	200	added ('OK')	text/xml	date:Wed,%2027%20Sep%202023%2014:14:43%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2Fevent-involves-the-planning-of-all-kinds-of-events-2%2F&format=xml	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed8a4e	(from https://sinaptika.mercubuana.ac.id/event-involves-the-planning-of-all-kinds-of-events-2/)
00:48:47	2611/2611	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2014:14:46%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2Fevent-involves-the-planning-of-all-kinds-of-events%2F	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embedf244.json	(from https://sinaptika.mercubuana.ac.id/event-involves-the-planning-of-all-kinds-of-events/)
00:48:47	904/904	---M-Z	200	added ('OK')	application/rss+xml	etag:%22eecd381f6ceda05a5efd59fee728de03-gzip%22	https://sinaptika.mercubuana.ac.id/event-involves-the-planning-of-all-kinds-of-events/feed/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/event-involves-the-planning-of-all-kinds-of-events/feed/index.html	(from https://sinaptika.mercubuana.ac.id/event-involves-the-planning-of-all-kinds-of-events/)
00:48:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Sep%202023%2014:14:46%20GMT	https://sinaptika.mercubuana.ac.id/?p=200	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/indexdc0d.html	(from https://sinaptika.mercubuana.ac.id/event-involves-the-planning-of-all-kinds-of-events/)
00:48:49	2689/2689	---M-Z	200	added ('OK')	text/xml	date:Wed,%2027%20Sep%202023%2014:14:47%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2Fevent-involves-the-planning-of-all-kinds-of-events%2F&format=xml	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embedf887	(from https://sinaptika.mercubuana.ac.id/event-involves-the-planning-of-all-kinds-of-events/)
00:48:52	3395/3395	---M-Z	200	added ('OK')	application/rss+xml	etag:%224f080fa76c294ddd6ee88f78c1ae9133-gzip%22	https://sinaptika.mercubuana.ac.id/tag/world/feed/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/tag/world/feed/index.html	(from https://sinaptika.mercubuana.ac.id/tag/world/)
00:48:52	3395/3395	---M-Z	200	added ('OK')	application/rss+xml	etag:%224f080fa76c294ddd6ee88f78c1ae9133-gzip%22	https://sinaptika.mercubuana.ac.id/tag/hello/feed/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/tag/hello/feed/index.html	(from https://sinaptika.mercubuana.ac.id/tag/hello/)
00:48:52	3419/3419	---M-Z	200	added ('OK')	application/rss+xml	etag:%224f080fa76c294ddd6ee88f78c1ae9133-gzip%22	https://sinaptika.mercubuana.ac.id/tag/theme-freesia/feed/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/tag/theme-freesia/feed/index.html	(from https://sinaptika.mercubuana.ac.id/tag/theme-freesia/)
00:48:52	3396/3396	---M-Z	200	added ('OK')	application/rss+xml	etag:%224f080fa76c294ddd6ee88f78c1ae9133-gzip%22	https://sinaptika.mercubuana.ac.id/type/audio/feed/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/type/audio/feed/index.html	(from https://sinaptika.mercubuana.ac.id/type/audio/)
00:48:54	2583/2583	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2014:14:52%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2Fthe-clean-typography-and-awesome-white-layout%2F	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed8260.json	(from https://sinaptika.mercubuana.ac.id/the-clean-typography-and-awesome-white-layout/)
00:48:54	888/888	---M-Z	200	added ('OK')	application/rss+xml	etag:%22eecd381f6ceda05a5efd59fee728de03-gzip%22	https://sinaptika.mercubuana.ac.id/the-clean-typography-and-awesome-white-layout/feed/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/the-clean-typography-and-awesome-white-layout/feed/index.html	(from https://sinaptika.mercubuana.ac.id/the-clean-typography-and-awesome-white-layout/)
00:48:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Sep%202023%2014:14:53%20GMT	https://sinaptika.mercubuana.ac.id/?p=201	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/index5721.html	(from https://sinaptika.mercubuana.ac.id/the-clean-typography-and-awesome-white-layout/)
00:48:56	2661/2661	---M-Z	200	added ('OK')	text/xml	date:Wed,%2027%20Sep%202023%2014:14:54%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2Fthe-clean-typography-and-awesome-white-layout%2F&format=xml	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embeda33a	(from https://sinaptika.mercubuana.ac.id/the-clean-typography-and-awesome-white-layout/)
00:48:58	3331/3331	---M-Z	200	added ('OK')	application/rss+xml	etag:%224f080fa76c294ddd6ee88f78c1ae9133-gzip%22	https://sinaptika.mercubuana.ac.id/tag/themefreesia/feed/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/tag/themefreesia/feed/index.html	(from https://sinaptika.mercubuana.ac.id/tag/themefreesia/)
00:48:58	3310/3310	---M-Z	200	added ('OK')	application/rss+xml	etag:%224f080fa76c294ddd6ee88f78c1ae9133-gzip%22	https://sinaptika.mercubuana.ac.id/tag/event/feed/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/tag/event/feed/index.html	(from https://sinaptika.mercubuana.ac.id/tag/event/)
00:48:59	64403/64403	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:14:57%20GMT	https://sinaptika.mercubuana.ac.id/author/sinaptikamercubuana-ac-id/page/2/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/author/sinaptikamercubuana-ac-id/page/2/index.html	(from https://sinaptika.mercubuana.ac.id/author/sinaptikamercubuana-ac-id/)
00:48:59	2348/2348	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2014:14:58%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2Fhello-world%2F	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed8659.json	(from https://sinaptika.mercubuana.ac.id/hello-world/)
00:49:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Sep%202023%2014:14:58%20GMT	https://sinaptika.mercubuana.ac.id/?p=1	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/indexcff1.html	(from https://sinaptika.mercubuana.ac.id/hello-world/)
00:49:00	787/787	---M-Z	200	added ('OK')	application/rss+xml	etag:%22eecd381f6ceda05a5efd59fee728de03-gzip%22	https://sinaptika.mercubuana.ac.id/hello-world/feed/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/hello-world/feed/index.html	(from https://sinaptika.mercubuana.ac.id/hello-world/)
00:49:01	2441/2441	---M-Z	200	added ('OK')	text/xml	date:Wed,%2027%20Sep%202023%2014:15:00%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2Fhello-world%2F&format=xml	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embedb314	(from https://sinaptika.mercubuana.ac.id/hello-world/)
00:49:03	2360/2360	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2014:15:02%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2F1-juni-2018%2F	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed1a34.json	(from https://sinaptika.mercubuana.ac.id/1-juni-2018/)
00:49:03	2365/2365	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2014:15:02%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2F7-november-2021%2F	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed59bb	(from https://sinaptika.mercubuana.ac.id/7-november-2021/)
00:49:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Sep%202023%2014:15:02%20GMT	https://sinaptika.mercubuana.ac.id/?p=531	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/index7398.html	(from https://sinaptika.mercubuana.ac.id/1-juni-2018/)
00:49:06	2453/2453	---M-Z	200	added ('OK')	text/xml	date:Wed,%2027%20Sep%202023%2014:15:04%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2F1-juni-2018%2F&format=xml	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed3d4f	(from https://sinaptika.mercubuana.ac.id/1-juni-2018/)
00:49:07	29775/29775	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:15:06%20GMT	https://sinaptika.mercubuana.ac.id/fee/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/fee/index.html	(from https://sinaptika.mercubuana.ac.id/category/fasilkom-univ-mercu-buana/)
00:49:09	43675/43675	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:15:07%20GMT	https://sinaptika.mercubuana.ac.id/author/sinaptikamercubuana-ac-id/page/3/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/author/sinaptikamercubuana-ac-id/page/3/index.html	(from https://sinaptika.mercubuana.ac.id/author/sinaptikamercubuana-ac-id/page/2/)
00:49:11	762/762	---M-Z	200	added ('OK')	application/rss+xml	etag:%22eecd381f6ceda05a5efd59fee728de03-gzip%22	https://sinaptika.mercubuana.ac.id/fee/feed/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/fee/feed/index.html	(from https://sinaptika.mercubuana.ac.id/fee/)
00:49:11	2398/2398	---M-Z	200	added ('OK')	text/xml	date:Wed,%2027%20Sep%202023%2014:15:10%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2Ffee%2F&format=xml	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed9fc2	(from https://sinaptika.mercubuana.ac.id/fee/)
00:49:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Sep%202023%2014:15:10%20GMT	https://sinaptika.mercubuana.ac.id/?p=506	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/index8ce5.html	(from https://sinaptika.mercubuana.ac.id/fee/)
00:49:12	34612/34612	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:15:10%20GMT	https://sinaptika.mercubuana.ac.id/author/sinaptikamercubuana-ac-id/page/4/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/author/sinaptikamercubuana-ac-id/page/4/index.html	(from https://sinaptika.mercubuana.ac.id/author/sinaptikamercubuana-ac-id/page/3/)
00:49:14	791/791	---M-Z	200	added ('OK')	application/rss+xml	etag:%22eecd381f6ceda05a5efd59fee728de03-gzip%22	https://sinaptika.mercubuana.ac.id/1-juni-2018/feed/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/1-juni-2018/feed/index.html	(from https://sinaptika.mercubuana.ac.id/1-juni-2018/)
00:49:14	2305/2305	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2014:15:13%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2Ffee%2F	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed0813	(from https://sinaptika.mercubuana.ac.id/fee/)
